Timestamp,Src IP,Src Port,Dst IP,Dst Port,Flow Duration,Total Fwd Packet,Total Bwd Packet,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Min,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Fwd Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std
2025-07-31 09:24:22,192.168.53.186,54685,192.168.53.159,53,111928.22456359863,1,1,74,455,74,74,74,0,455,455,455,0,4726.24310858623,17.868593983312778,0.11192822456359863,0,0.11192822456359863,0.11192822456359863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.934296991656389,8.934296991656389,74,455,264.5,269.4076836320746,72580.5,0,0,0,0,0,0,0,0,1.0,264.5,60,441,0,0,0,0,0,0,1,74,1,455,0,0,0,60,0.11192822456359863,0.11192822456359863,0.11192822456359863,0,0,0,0,0
2025-07-31 09:24:28,192.168.53.186,60523,192.168.53.159,53,52512.407302856445,1,1,92,214,92,92,92,0,214,214,214,0,5827.19429020263,38.08623719086687,0.052512407302856445,0,0.052512407302856445,0.052512407302856445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.043118595433434,19.043118595433434,92,214,153,86.2670273047588,7442,0,0,0,0,0,0,0,0,1.0,153,78,200,0,0,0,0,0,0,1,92,1,214,0,0,0,78,0.052512407302856445,0.052512407302856445,0.052512407302856445,0,0,0,0,0
2025-07-31 09:24:28,192.168.53.186,52095,192.168.53.159,53,54020.40481567383,1,1,92,233,92,92,92,0,233,233,233,0,6016.245178260908,37.023047250836356,0.05402040481567383,0,0.05402040481567383,0.05402040481567383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.511523625418178,18.511523625418178,92,233,162.5,99.7020561473032,9940.5,0,0,0,0,0,0,0,0,1.0,162.5,78,219,0,0,0,0,0,0,1,92,1,233,0,0,0,78,0.05402040481567383,0.05402040481567383,0.05402040481567383,0,0,0,0,0
2025-07-31 09:24:28,192.168.53.186,49899,104.199.241.202,4070,318937.0632171631,2,1,119,65,54,65,59.5,7.7781745930520225,65,65,65,0,576.9163299616736,9.406244510244678,0.15946853160858154,0.1564175758297525,0.27007246017456055,0.04886460304260254,0.3189370632171631,0.3189370632171631,0.3189370632171631,0.3189370632171631,0,0,0,0,0,0,1,1,0,0,40,20,6.2708296734964515,3.1354148367482257,54,65,61.333333333333336,6.3508529610858835,40.333333333333336,0,0,0,2,3,0,0,0,0.5,61.333333333333336,45.5,51,0,0,0,0,0,0,2,119,1,65,255,11,1,40,0.04886460304260254,0.15946853160858154,0.27007246017456055,0.1564175758297525,0,0,0,0
2025-07-31 09:24:28,192.168.53.186,50598,192.168.53.159,53,55942.29698181152,1,1,94,126,94,94,94,0,126,126,126,0,3932.6236473902463,35.75112406718406,0.05594229698181152,0,0.05594229698181152,0.05594229698181152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17.87556203359203,17.87556203359203,94,126,110,22.627416997969522,512,0,0,0,0,0,0,0,0,1.0,110,80,112,0,0,0,0,0,0,1,94,1,126,0,0,0,80,0.05594229698181152,0.05594229698181152,0.05594229698181152,0,0,0,0,0
2025-07-31 09:24:28,192.168.53.186,56198,192.168.53.99,7680,55142.16423034668,1,1,58,54,58,58,58,0,54,54,54,0,2031.1136054098226,36.26988581088969,0.05514216423034668,0,0.05514216423034668,0.05514216423034668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,18.134942905444845,18.134942905444845,54,58,56,2.8284271247461903,8,0,0,0,1,2,0,0,0,1.0,56,44,40,0,0,0,0,0,0,1,58,1,54,255,254,1,44,0.05514216423034668,0.05514216423034668,0.05514216423034668,0,0,0,0,0
2025-07-31 09:24:29,192.168.53.186,56221,192.168.53.99,7680,59053.18260192871,1,1,58,54,58,58,58,0,54,54,54,0,1896.5954935059167,33.867776669748515,0.05905318260192871,0,0.05905318260192871,0.05905318260192871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,16.933888334874258,16.933888334874258,54,58,56,2.8284271247461903,8,0,0,0,1,2,0,0,0,1.0,56,44,40,0,0,0,0,0,0,1,58,1,54,255,254,1,44,0.05905318260192871,0.05905318260192871,0.05905318260192871,0,0,0,0,0
2025-07-31 09:24:31,192.168.53.186,50599,103.86.99.100,53,309193.1343078613,1,1,102,236,102,102,102,0,236,236,236,0,1093.1678698384546,6.4684489339553535,0.30919313430786133,0,0.30919313430786133,0.30919313430786133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.2342244669776767,3.2342244669776767,102,236,169,94.75230867899737,8978,0,0,0,0,0,0,0,0,1.0,169,88,222,0,0,0,0,0,0,1,102,1,236,0,0,0,88,0.30919313430786133,0.30919313430786133,0.30919313430786133,0,0,0,0,0
2025-07-31 09:24:31,192.168.53.186,56299,37.19.194.81,443,2285111.18888855,16,16,4407,9556,54,831,275.4375,260.45523447737935,54,1334,597.25,594.3184892519049,6110.424765278679,14.003694942986302,0.07371326415769515,0.1275559445735085,0.31981778144836426,0.0,2.28511118888855,0.0,0.3218193054199219,0.15234074592590333,0.15040210892074912,2.088062047958374,0.0,0.32167840003967285,0.13920413653055827,0.15568134638373424,8,8,0,0,320,320,7.001847471493151,7.001847471493151,54,1334,436.34375,480.0630744428782,230460.5554435484,0,2,0,16,31,0,0,0,1.0,436.34375,261.4375,583.25,0,0,0,0,0,0,16,4407,16,9556,65535,64240,8,40,0.0,0.07371326415769515,0.31981778144836426,0.1275559445735085,0,0,0,0
2025-07-31 09:24:32,192.168.53.186,56300,192.168.53.99,7680,28547.76382446289,5,4,357,303,54,129,71.4,32.61594701982452,54,129,75.75,35.947878936037384,23119.148808231304,315.26112011224507,0.0035684704780578613,0.00466729701302404,0.013481616973876953,0.0,0.022202014923095703,0.0,0.014488458633422852,0.005550503730773926,0.006804453701472417,0.02334904670715332,0.0,0.015491485595703125,0.0077830155690511065,0.007746011829895952,1,1,0,0,100,80,175.14506672902505,140.11605338322002,54,129,73.33333333333333,31.96482441684922,1021.75,2,2,0,2,8,0,0,0,0.8,73.33333333333333,57.4,61.75,0,0,0,0,0,0,5,357,4,303,65535,65535,1,40,0.0,0.0035684704780578613,0.013481616973876953,0.00466729701302404,0,0,0,0
